date,lat,lon,value
12/25/2018 23:50:00,-32.941602,-68.839066,Rayos y/o truenos
12/25/2018 23:00:00,-32.883330,-68.893539,Lluvias intensas
12/26/2018 16:43:00,-36.216872,-65.451079,Lluvias intensas
12/27/2018 14:30:00,-31.729030,-65.019997,Lluvias intensas
12/27/2018 10:00:00,-32.370738,-61.369321,Lluvias intensas
12/27/2018 19:29:00,-31.029554,-64.527612,Granizo
12/28/2018 12:12:00,-31.734526,-64.896597,Lluvias intensas
12/27/2018 22:20:00,-31.069653,-64.517377,Granizo
12/27/2018 11:00:00,-32.297206,-61.417360,Lluvias intensas
12/27/2018 9:41:00,-32.698818,-63.724201,Lluvias intensas
12/27/2018 8:32:00,-31.467356,-64.261108,Lluvias intensas
12/26/2018 22:54:00,-36.619367,-64.371276,Lluvias intensas
12/26/2018 22:37:00,-36.508155,-63.883087,Rayos y/o truenos
12/27/2018 15:00:00,-31.666742,-65.022997,Lluvias intensas
12/27/2018 15:00:00,-31.318681,-65.097614,Lluvias intensas
12/27/2018 15:00:00,-31.897883,-64.781603,Lluvias intensas
12/27/2018 20:58:00,-29.169668,-67.450296,Granizo
12/27/2018 20:52:00,-29.525653,-68.572310,Granizo
12/26/2018 17:00:00,-36.216872,-65.451079,Granizo
12/27/2018 17:59:00,-31.029554,-64.527612,Ráfagas y/o vientos intensos
12/26/2018 23:13:00,,,Granizo
12/26/2018 23:13:00,-25.305573,-66.265705,Granizo
12/28/2018 12:32:00,-28.455989,-62.864458,Lluvias intensas
12/27/2018 9:48:00,-32.028880,-61.233173,Lluvias intensas
12/27/2018 22:19:00,-25.314151,-64.914735,Ráfagas y/o vientos intensos
12/27/2018 5:00:00,-35.914621,-64.308687,Ráfagas y/o vientos intensos
12/27/2018 20:21:00,-37.098113,-56.894906,Lluvias intensas
12/27/2018 7:46:00,-32.419209,-63.274239,Lluvias intensas
12/27/2018 5:42:00,-33.321548,-62.055725,Lluvias intensas
12/27/2018 18:00:00,-31.399344,-64.334431,Rayos y/o truenos
12/29/2018 0:30:00,-37.015966,-62.435461,Rayos y/o truenos
12/29/2018 20:17:00,-37.488971,-61.932478,Rayos y/o truenos
12/30/2018 4:00:00,-31.399344,-64.334431,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-31.3993438*,-64.3344314*,
12/28/2018 19:20:00,-34.627488,-68.360229,Granizo
12/28/2018 19:08:00,-34.678071,-68.141319,Granizo
12/28/2018 19:54:00,-34.591198,-67.885785,Granizo
12/28/2018 19:21:00,-33.000309,-60.788123,Lluvias intensas
12/28/2018 19:43:00,-32.952284,-60.768198,Lluvias intensas
12/28/2018 20:33:00,-32.952284,-60.768198,Lluvias intensas
12/28/2018 14:00:00,-33.297637,-66.379706,
12/28/2018 23:02:00,-37.603561,-62.418295,Lluvias intensas
12/29/2018 9:06:00,-34.899265,-57.983059,Lluvias intensas
12/29/2018 19:30:00,-37.603561,-62.418295,Lluvias intensas
12/28/2018 19:00:00,-37.688728,-63.178219,Rayos y/o truenos
12/29/2018 21:58:00,-37.542229,-62.782017,Lluvias intensas
12/30/2018 3:02:00,-36.601289,-61.805474,Ráfagas y/o vientos intensos
12/29/2018 10:09:00,-37.671855,-63.551342,Granizo
12/29/2018 9:38:00,-34.702165,-58.460278,Lluvias intensas
12/29/2018 17:11:00,-38.941214,-68.185441,Ráfagas y/o vientos intensos
12/29/2018 17:00:00,-38.830224,-68.174103,Ráfagas y/o vientos intensos
12/29/2018 21:59:00,-35.661001,-63.786217,Ráfagas y/o vientos intensos
12/30/2018 1:00:00,-35.979821,-62.788695,Ráfagas y/o vientos intensos
12/30/2018 1:00:00,-36.749965,-62.975374,Ráfagas y/o vientos intensos
12/29/2018 12:25:00,-27.496129,-61.700252,Lluvias intensas
12/30/2018 0:51:00,-33.124387,-64.412230,Lluvias intensas
12/29/2018 22:12:00,-33.173964,-65.007036,Granizo
12/29/2018 19:00:00,-37.375619,-63.784347,Granizo
12/30/2018 2:00:00,-34.450541,-58.601619,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.196478,-60.750921,Ráfagas y/o vientos intensos
12/30/2018 2:30:00,-34.711170,-58.389017,Ráfagas y/o vientos intensos
12/30/2018 2:40:00,-34.553988,-58.771325,Lluvias intensas
12/30/2018 2:30:00,-34.920523,-57.988190,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.520076,-61.411039,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.669205,-58.651704,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-33.110493,-61.730253,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.681244,-58.823575,Ráfagas y/o vientos intensos
12/30/2018 0:59:00,-36.577014,-64.159418,Ráfagas y/o vientos intensos
12/30/2018 4:00:00,-33.297637,-66.379706,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-34.609828,-58.581192,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-33.689479,-59.700286,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-34.557609,-58.888537,Ráfagas y/o vientos intensos
12/30/2018 4:00:00,-33.458523,-61.505040,Lluvias intensas
12/30/2018 3:00:00,-34.744689,-58.465915,Ráfagas y/o vientos intensos
12/30/2018 11:44:00,-31.399344,-64.334431,Granizo
12/30/2018 11:52:00,-31.464780,-64.145837,Granizo
12/30/2018 2:30:00,-34.849699,-58.731940,Ráfagas y/o vientos intensos
12/30/2018 11:44:00,,,Granizo
12/30/2018 2:00:00,-34.595858,-58.439622,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.582968,-58.458368,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.608790,-58.526288,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.594993,-58.415679,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.587300,-58.440681,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.668577,-58.374130,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-33.606929,-62.631919,Rayos y/o truenos
12/30/2018 3:00:00,-31.409108,-64.177029,Ráfagas y/o vientos intensos
12/30/2018 14:32:00,-26.689064,-64.958997,Lluvias intensas
12/30/2018 2:00:00,-34.720828,-58.405144,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.718181,-58.397269,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.670861,-58.408295,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.685041,-58.387779,Ráfagas y/o vientos intensos
12/30/2018 2:30:00,-34.673098,-58.629081,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-31.372691,-64.207817,Ráfagas y/o vientos intensos
12/30/2018 2:30:00,-33.373203,-61.193063,Ráfagas y/o vientos intensos
12/30/2018 17:18:00,-26.832842,-65.292635,Lluvias intensas
12/30/2018 1:40:00,-34.618060,-59.015499,Ráfagas y/o vientos intensos
12/30/2018 18:34:00,-24.120959,-65.439642,Lluvias intensas
12/30/2018 0:18:00,-33.357538,-63.736543,Ráfagas y/o vientos intensos
12/30/2018 2:40:00,-33.350426,-60.290837,Ráfagas y/o vientos intensos
12/30/2018 2:30:00,-34.104711,-59.019794,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-35.076607,-57.535808,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.450541,-58.601619,Ráfagas y/o vientos intensos
12/30/2018 2:30:00,-34.636562,-58.863961,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.106387,-59.076802,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.100680,-59.028541,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.099217,-59.024567,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.095823,-59.029636,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.108009,-59.015974,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.109610,-59.024763,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.099022,-59.023317,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.109729,-59.019180,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.115647,-59.020839,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.112088,-59.026222,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.110408,-59.033062,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.111149,-59.018102,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.113251,-59.036445,Ráfagas y/o vientos intensos
12/30/2018 2:45:00,-34.110934,-59.034060,Ráfagas y/o vientos intensos
12/29/2018 20:43:00,-37.458808,-61.954915,Ráfagas y/o vientos intensos
12/30/2018 3:30:00,-36.376549,-56.769664,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-31.263050,-64.321035,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-35.041081,-64.263142,Ráfagas y/o vientos intensos
12/30/2018 3:00:00,-31.012596,-64.288240,Ráfagas y/o vientos intensos
12/29/2018 21:35:00,-33.676539,-65.498713,Rayos y/o truenos
12/29/2018 23:02:00,-33.124387,-64.412230,Rayos y/o truenos
12/30/2018 3:00:00,-32.914463,-64.035818,Lluvias intensas
12/30/2018 0:35:00,-35.120893,-60.479211,Ráfagas y/o vientos intensos
12/30/2018 11:55:00,-35.159561,-58.303393,Lluvias intensas
12/30/2018 11:21:00,-32.698818,-63.724201,Lluvias intensas
12/30/2018 10:10:00,-34.298688,-60.277849,Lluvias intensas
12/30/2018 9:48:00,-36.233312,-61.190240,Lluvias intensas
12/30/2018 9:38:00,-35.826134,-61.928771,Lluvias intensas
12/30/2018 3:00:00,-34.426813,-58.593355,Ráfagas y/o vientos intensos
12/30/2018 6:02:00,-31.399344,-64.334431,Rayos y/o truenos
12/30/2018 4:01:00,-32.952284,-60.768198,Lluvias intensas
12/30/2018 2:10:00,-34.004986,-61.615792,Rayos y/o truenos
12/29/2018 21:07:00,-38.090992,-61.974336,Rayos y/o truenos
12/29/2018 20:54:00,-36.662824,-64.401932,Rayos y/o truenos
12/30/2018 1:00:00,-38.283915,-59.220209,Rayos y/o truenos
12/30/2018 2:00:00,-33.239625,-60.840624,Ráfagas y/o vientos intensos
12/30/2018 2:00:00,-34.524154,-58.807201,Ráfagas y/o vientos intensos
1/1/2019 16:37:00,-27.406909,-55.973960,Lluvias intensas
1/1/2019 15:36:00,-38.366415,-60.354995,Granizo
1/1/2018 15:00:00,-38.404154,-62.504848,Ráfagas y/o vientos intensos
1/1/2019 20:30:00,-36.315732,-57.717732,Lluvias intensas
1/1/2019 21:01:00,-36.376549,-56.769664,Lluvias intensas
1/1/2019 15:44:00,-38.342792,-61.406111,Lluvias intensas
1/2/2019 13:05:00,-34.636562,-58.863961,Lluvias intensas
1/2/2018 3:15:00,-34.997197,-67.517133,Granizo
1/2/2019 9:22:00,-36.301463,-61.730643,Lluvias intensas
1/2/2019 9:48:00,-36.024301,-59.090167,Lluvias intensas
1/2/2019 11:15:00,-35.619309,-61.387124,Lluvias intensas
1/2/2019 11:15:00,-34.672637,-62.290115,Rayos y/o truenos
1/2/2019 8:55:00,-35.826135,-61.928771,Lluvias intensas
1/2/2019 13:55:00,-34.724296,-58.281740,Lluvias intensas
1/2/2019 13:40:00,-34.681244,-58.823575,Lluvias intensas
1/2/2019 13:59:00,-34.657122,-58.726477,Lluvias intensas
1/2/2019 14:00:00,-35.768606,-58.528656,Lluvias intensas
1/2/2019 14:10:00,-34.920853,-57.956413,Lluvias intensas
1/2/2019 8:00:00,-35.918335,-61.541833,Lluvias intensas
1/2/2019 8:00:00,-35.881931,-61.165253,Lluvias intensas
1/2/2019 8:00:00,-35.924582,-61.270385,Lluvias intensas
1/2/2019 8:00:00,-35.771436,-61.338276,Lluvias intensas
1/2/2019 8:00:00,-35.671848,-61.515881,Lluvias intensas
1/2/2019 8:00:00,-35.496417,-61.606030,Lluvias intensas
1/2/2019 8:00:00,-35.476769,-61.498368,Lluvias intensas
1/2/2019 8:00:00,-35.581677,-61.526177,Lluvias intensas
1/2/2019 8:00:00,-35.540892,-61.370919,Lluvias intensas
1/2/2019 8:00:00,-35.619309,-61.387124,Lluvias intensas
1/2/2019 23:50:00,-31.519235,-60.757348,Rayos y/o truenos
1/6/2019 16:30:00,-31.423182,-62.128248,Lluvias intensas
1/6/2019 0:30:00,-35.115186,-60.521806,Rayos y/o truenos
1/6/2019 16:59:00,-31.423182,-62.128248,Lluvias intensas
1/6/2019 16:37:00,-31.729030,-65.019997,Lluvias intensas
1/6/2019 12:00:00,-35.115186,-60.521806,Lluvias intensas
1/6/2019 12:00:00,-35.126384,-60.467511,Lluvias intensas
1/6/2019 12:00:00,-35.322766,-60.529582,Lluvias intensas
1/6/2019 12:00:00,-34.769713,-60.696336,Lluvias intensas
1/6/2019 12:00:00,-34.903786,-60.765628,Lluvias intensas
1/6/2019 12:00:00,-34.911290,-60.541199,Lluvias intensas
1/6/2019 12:00:00,-35.072833,-60.422620,Lluvias intensas
1/6/2019 12:00:00,-35.079116,-60.600508,Lluvias intensas
1/6/2019 15:59:00,-29.286093,-67.032134,Granizo
1/6/2019 15:30:00,-32.419209,-63.274239,Lluvias intensas
1/6/2019 15:22:00,-29.414292,-66.890797,Lluvias intensas
1/6/2019 11:50:00,-32.597569,-69.365400,Granizo
1/6/2019 1:50:00,-34.638556,-60.500991,Rayos y/o truenos
1/6/2019 1:14:00,-35.428015,-60.196303,Rayos y/o truenos
1/5/2019 20:40:00,-36.508155,-63.883087,Lluvias intensas
1/2/2019 15:36:00,-34.611588,-58.928460,Lluvias intensas
1/2/2019 14:00:00,-34.610663,-58.960400,Lluvias intensas
1/2/2019 14:00:00,-34.615915,-58.934856,Lluvias intensas
1/2/2019 14:00:00,-34.626793,-58.885488,Lluvias intensas
1/2/2019 14:00:00,-34.608824,-58.953632,Lluvias intensas
1/2/2019 14:00:00,-34.609243,-58.948977,Lluvias intensas
1/2/2019 14:00:00,-34.622693,-58.950950,Lluvias intensas
1/2/2019 14:00:00,-34.612582,-58.919994,Lluvias intensas
1/2/2019 19:01:00,-36.008698,-59.130210,Lluvias intensas
1/1/2019 16:00:00,-38.447554,-61.569246,Granizo
1/1/2019 16:00:00,-38.325801,-61.458035,Ráfagas y/o vientos intensos
1/3/2019 2:13:00,-26.832842,-65.292635,Lluvias intensas
1/1/2019 15:30:00,-33.435847,-59.076008,Ráfagas y/o vientos intensos
1/3/2019 2:14:00,-29.884610,-61.977760,Lluvias intensas
1/5/2019 19:34:00,-34.583734,-68.556890,Granizo
1/6/2019 0:04:00,-35.033329,-63.041302,Ráfagas y/o vientos intensos
1/6/2019 0:04:00,-35.035975,-63.002926,Ráfagas y/o vientos intensos
1/6/2019 0:04:00,-35.035975,-63.009492,Ráfagas y/o vientos intensos
1/6/2019 0:04:00,-35.036485,-63.019697,Ráfagas y/o vientos intensos
1/6/2019 1:49:00,-35.776235,-63.718525,Ráfagas y/o vientos intensos
1/5/2019 22:00:00,-34.849470,-62.481315,Ráfagas y/o vientos intensos
1/5/2019 20:44:00,-34.627488,-68.360229,Granizo
1/6/2019 0:49:00,-33.749569,-62.007345,Ráfagas y/o vientos intensos
1/5/2019 21:33:00,-37.603561,-62.418295,Rayos y/o truenos
1/6/2019 2:01:00,-34.742760,-58.400243,Rayos y/o truenos
1/6/2019 8:00:00,-31.728511,-68.705825,Granizo
1/6/2019 8:00:00,-31.686679,-68.632707,Granizo
1/6/2019 2:00:00,-35.141962,-62.248733,Ráfagas y/o vientos intensos
1/5/2019 19:07:00,-37.136934,-63.684543,Lluvias intensas
1/6/2019 2:00:00,-35.236359,-63.608976,Ráfagas y/o vientos intensos
1/6/2019 14:20:00,-31.913506,-64.592150,Lluvias intensas
1/6/2019 13:25:00,-34.723333,-63.525806,Lluvias intensas
1/6/2019 13:25:00,-34.793991,-63.794044,Lluvias intensas
1/6/2019 13:25:00,-34.472889,-63.546613,Lluvias intensas
1/6/2019 13:25:00,-34.670041,-63.389821,Lluvias intensas
1/6/2019 13:25:00,-34.771905,-62.997427,Lluvias intensas
1/6/2019 13:25:00,-34.884819,-63.452374,Lluvias intensas
1/6/2019 13:25:00,-34.547110,-63.183807,Lluvias intensas
1/6/2019 13:25:00,-34.780544,-63.204683,Lluvias intensas
1/6/2019 16:08:00,-29.414292,-66.890797,Lluvias intensas
1/6/2019 0:30:00,-35.047198,-63.131367,Ráfagas y/o vientos intensos
1/6/2019 17:59:00,-31.254826,-61.522803,Lluvias intensas
1/6/2019 16:04:00,-32.746243,-61.835721,Rayos y/o truenos
1/7/2019 12:08:00,-34.909483,-57.933638,Lluvias intensas
1/7/2019 7:23:00,-30.984398,-64.109721,Ráfagas y/o vientos intensos
1/7/2019 8:32:00,-30.923468,-65.007563,Lluvias intensas
1/7/2019 7:21:00,-30.356648,-63.955723,Ráfagas y/o vientos intensos
1/7/2019 1:02:00,-29.414292,-66.890797,Rayos y/o truenos
1/6/2019 14:22:00,-29.503160,-61.700351,
1/7/2019 12:43:00,-27.601482,-55.343287,Ráfagas y/o vientos intensos
1/7/2019 16:32:00,-29.062166,-63.357579,Lluvias intensas
1/7/2019 15:26:00,-37.142962,-56.910015,Lluvias intensas
1/8/2019 19:14:00,-35.428015,-60.196303,Granizo
1/8/2019 20:36:00,-27.486234,-58.862428,Lluvias intensas
1/8/2019 20:27:00,-26.991827,-65.460907,Ráfagas y/o vientos intensos
1/8/2019 21:03:00,-27.460644,-59.065386,Lluvias intensas
1/8/2019 21:33:00,-38.006302,-59.279494,Rayos y/o truenos
1/8/2019 22:25:00,-33.676539,-65.498713,Rayos y/o truenos
1/8/2019 21:15:00,-36.276809,-62.564595,Rayos y/o truenos
1/8/2019 22:20:00,-36.619367,-64.371276,Rayos y/o truenos
1/8/2019 21:43:00,-35.826135,-61.928771,Rayos y/o truenos
1/8/2019 19:52:00,-27.237197,-65.574798,Lluvias intensas
1/8/2019 6:00:00,-33.124387,-64.412230,Rayos y/o truenos
1/8/2019 10:40:00,-28.216668,-61.975426,Lluvias intensas
1/6/2019 18:42:00,-33.132620,-65.041807,Lluvias intensas
1/8/2019 18:30:00,-35.029591,-63.598363,Lluvias intensas
1/7/2019 4:30:00,-27.486234,-58.862428,Ráfagas y/o vientos intensos
1/7/2019 0:00:00,-30.014436,-59.547166,Lluvias intensas
1/6/2019 17:30:00,-31.671931,-60.815880,
1/7/2019 1:46:00,-32.628531,-62.738960,Lluvias intensas
1/7/2019 10:31:00,-27.486876,-55.158930,Ráfagas y/o vientos intensos
1/7/2019 8:16:00,-26.832842,-65.292635,Lluvias intensas
1/7/2019 11:39:00,-26.870556,-60.234385,Lluvias intensas
1/7/2019 15:39:00,-37.098113,-56.894906,Lluvias intensas
1/6/2019 21:27:00,-28.455989,-62.864458,Lluvias intensas
1/7/2019 4:00:00,-28.308240,-61.581851,Lluvias intensas
1/7/2019 4:00:00,-28.229340,-61.534644,Lluvias intensas
1/7/2019 4:00:00,-28.625419,-61.634377,Lluvias intensas
1/7/2019 1:33:00,-26.874197,-65.326751,Lluvias intensas
1/8/2019 0:15:00,-34.627488,-68.360229,Rayos y/o truenos
1/8/2019 4:30:00,-35.491062,-62.994676,Ráfagas y/o vientos intensos
1/8/0201 17:32:00,-31.722284,-64.414156,Granizo
1/8/2019 23:38:00,-27.470225,-58.851863,Lluvias intensas
1/8/2019 22:49:00,-29.785421,-58.076760,Rayos y/o truenos
1/8/2019 23:42:00,-33.908166,-68.378206,Rayos y/o truenos
1/9/2019 0:38:00,-36.619367,-64.371276,Lluvias intensas
1/9/2019 5:02:00,-37.744882,-57.437550,Rayos y/o truenos
1/8/2019 23:30:00,-35.661001,-63.786217,Lluvias intensas
1/9/2019 12:06:00,-29.704119,-57.190479,Lluvias intensas
1/9/2019 13:26:00,-28.552902,-56.072455,Lluvias intensas
1/9/2019 8:23:00,-37.098113,-56.894906,Ráfagas y/o vientos intensos
1/9/2019 2:22:00,-37.319518,-59.177722,Granizo
1/8/2019 20:04:00,-28.846521,-59.504721,Lluvias intensas
1/9/2019 2:53:00,-26.991827,-65.460907,Lluvias intensas
1/9/2019 14:00:00,-30.356648,-63.955723,Lluvias intensas
1/9/2019 0:00:00,-27.486234,-58.862428,Rayos y/o truenos
1/9/2019 7:00:00,-34.752947,-58.250872,Ráfagas y/o vientos intensos
1/9/2019 7:00:00,-34.740283,-58.308987,Ráfagas y/o vientos intensos
1/9/2019 7:00:00,-34.713026,-58.314538,Ráfagas y/o vientos intensos
1/9/2019 7:00:00,-34.707435,-58.267800,Ráfagas y/o vientos intensos
1/9/2019 7:00:00,-34.712746,-58.267783,Ráfagas y/o vientos intensos
1/9/2019 7:00:00,-34.722064,-58.276604,Ráfagas y/o vientos intensos
1/8/2019 23:01:00,-27.461569,-58.839651,Ráfagas y/o vientos intensos
1/9/2019 18:44:00,-31.404274,-58.007799,Lluvias intensas
1/9/2019 18:44:00,-31.747299,-60.585004,Lluvias intensas
1/10/2019 1:57:00,-27.428880,-64.820758,Lluvias intensas
1/9/2019 17:25:00,-32.325493,-60.033327,Lluvias intensas
1/9/2019 16:00:00,-31.949667,-65.205334,Rayos y/o truenos
1/10/2019 8:37:00,-27.573700,-60.737912,Lluvias intensas
1/10/2019 10:48:00,-30.014436,-59.547166,Lluvias intensas
1/10/2019 12:36:00,-28.042293,-59.229869,Lluvias intensas
1/10/2019 9:58:00,-30.976102,-60.676709,Lluvias intensas
1/10/2019 22:12:00,-28.462862,-62.126147,Lluvias intensas
1/11/2019 6:31:00,-30.253100,-57.660917,Lluvias intensas
1/10/2019 3:00:00,-32.413156,-65.025326,Rayos y/o truenos
1/9/2019 21:25:00,-30.948995,-59.801480,Lluvias intensas
1/8/2019 1:30:00,-27.460644,-59.065386,Lluvias intensas
1/10/2019 14:03:00,-27.099296,-61.116536,Lluvias intensas
1/10/2019 10:50:00,-27.828398,-64.079475,Ráfagas y/o vientos intensos
1/14/2019 18:50:00,-35.115186,-60.521806,
1/14/2019 18:54:00,-37.396745,-68.964536,Rayos y/o truenos
1/14/2019 13:48:00,-26.790972,-60.471519,Lluvias intensas
1/14/2019 13:47:00,-27.420711,-61.479077,Lluvias intensas
1/14/2019 13:01:00,-27.655496,-59.871563,Rayos y/o truenos
1/14/2019 2:27:00,-29.150609,-59.293295,Lluvias intensas
1/13/2019 17:40:00,-26.230382,-65.289668,Rayos y/o truenos
1/13/2019 8:41:00,-32.952284,-60.768198,Lluvias intensas
1/12/2019 20:42:00,-36.508155,-63.883087,Granizo
1/12/2019 20:17:00,-38.729547,-60.469513,Granizo
1/11/2019 20:02:00,-26.410328,-54.664946,Lluvias intensas
1/14/2019 18:36:00,-34.364328,-59.383538,
1/12/2019 16:48:00,-36.619367,-64.371276,Granizo
1/13/2019 10:28:00,-32.028880,-61.233173,Lluvias intensas
1/13/2019 13:00:00,-33.008155,-58.618473,Lluvias intensas
1/13/2018 13:54:00,-31.378583,-58.076641,Lluvias intensas
1/13/2019 16:38:00,-31.378583,-58.076641,Lluvias intensas
1/13/2019 15:45:00,-31.378583,-58.076641,Lluvias intensas
1/12/2019 17:55:00,-31.404274,-58.007799,Lluvias intensas
1/13/2019 17:01:00,-33.172701,-61.084168,
1/14/2019 0:23:00,-29.704119,-57.190479,Lluvias intensas
1/13/2019 23:04:00,-32.659828,-62.703933,Lluvias intensas
1/13/2019 18:41:00,-29.470361,-56.837687,Lluvias intensas
1/14/2019 1:17:00,-27.396292,-55.994557,Rayos y/o truenos
1/12/2019 14:00:00,-30.026683,-58.500370,Lluvias intensas
1/13/2019 12:00:00,-32.616018,-60.185931,Lluvias intensas
1/13/2019 14:33:00,-31.273873,-64.346216,Lluvias intensas
1/14/2019 12:19:00,-27.833790,-61.144090,Lluvias intensas
1/14/2019 14:30:00,-31.378583,-58.076641,Lluvias intensas
1/14/2019 12:43:00,-26.870556,-60.234385,Lluvias intensas
1/13/2019 19:27:00,-32.473759,-58.305053,Lluvias intensas
1/14/2019 11:58:00,-27.496129,-61.700252,Lluvias intensas
1/14/2019 12:43:00,-27.217840,-61.208694,Lluvias intensas
1/14/2019 12:43:00,-27.099296,-61.116536,Lluvias intensas
1/14/2019 12:43:00,-26.956355,-60.976265,Lluvias intensas
1/14/2019 12:43:00,-27.326850,-61.303416,Lluvias intensas
12/14/0019 12:43:00,-26.790972,-60.471519,Lluvias intensas
1/14/2019 12:43:00,-27.573700,-60.737912,Lluvias intensas
1/13/2019 14:00:00,-37.025201,-57.090009,
1/14/2019 16:16:00,-27.099296,-61.116536,Lluvias intensas
1/9/2019 16:15:00,-26.230382,-65.289668,
1/15/2019 19:10:00,-32.473759,-58.305053,Lluvias intensas
1/15/2019 19:47:00,-29.704119,-57.190479,Lluvias intensas
1/15/2019 10:08:00,-30.949438,-59.819247,Lluvias intensas
1/15/2019 12:17:00,-32.118540,-58.613201,Lluvias intensas
1/15/2019 12:55:00,-32.200376,-58.251529,Lluvias intensas
1/15/2019 9:00:00,-29.234818,-61.810468,Lluvias intensas
1/15/2019 20:55:00,-34.328995,-59.003655,Lluvias intensas
1/15/2019 20:59:00,-27.486234,-58.862428,Lluvias intensas
1/15/2019 19:31:00,-27.460644,-59.065386,Rayos y/o truenos
1/16/2019 13:40:00,-31.881135,-59.028135,Lluvias intensas
